name,country,state,city,logo,rulesets,website,wftdaWebsite,tags,isDeleted,lat,lng
Sun State Roller Derby,au,,"Browns Plains, QLD, au",/img/leagues/WFTDA/sun-state.png,WFTDA,,https://wftda.com/wftda-leagues/sun-state-roller-derby/,[],FALSE,-27.662885,153.0516055
Sydney Roller Derby League,au,,"Sydney, NSW, au",/img/leagues/WFTDA/sydney.png,WFTDA,,https://wftda.com/wftda-leagues/sydney-roller-derby-league/,[],FALSE,-33.8698439,151.2082848
Tallahassee Roller Derby,us,,"Tallahassee, FL, us",/img/leagues/WFTDA/Tallahassee-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/tallahassee-roller-derby/,[],FALSE,30.4380832,-84.2809332
Tampa Roller Derby,us,,"Tampa, FL, us",/img/leagues/WFTDA/tampa-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/tampa-roller-derby/,[],FALSE,27.9477595,-82.458444
Tampere Roller Derby,fi,,"Tampere, fi",/img/leagues/WFTDA/tampere.png,WFTDA,,https://wftda.com/wftda-leagues/tampere-roller-derby/,[],FALSE,61.4980214,23.7603118
Des Moines Roller Derby,us,,"Des Moines, IA, us",/img/leagues/WFTDA/DesMoines-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/des-moines-roller-derby/,[],FALSE,41.5868654,-93.6249494
Terminal City Roller Derby Association,ca,,"Vancouver, BC, ca",/img/leagues/WFTDA/Terminal-City.png,WFTDA,,https://wftda.com/wftda-leagues/terminal-city-roller-derby-association/,[],FALSE,49.2608724,-123.113952
Texas Rollergirls,us,,"Austin, TX, us",/img/leagues/WFTDA/texas.png,WFTDA,,https://wftda.com/wftda-leagues/texas-rollergirls/,[],FALSE,30.2711286,-97.7436995
Tiger Bay Brawlers,wal,,"Cardiff, wal",/img/leagues/WFTDA/tiger-bay.png,WFTDA,,https://wftda.com/wftda-leagues/tiger-bay-brawlers/,[],FALSE,51.5304342,-3.2511376
Toronto Roller Derby,ca,,"Toronto, ON, ca",/img/leagues/WFTDA/toronto.png,WFTDA,,https://wftda.com/wftda-leagues/toronto-roller-derby/,[],FALSE,51.5304342,-3.2511376
Tragic City Rollers,us,,"Birmingham, AL, us",/img/leagues/WFTDA/tragic-city-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/tragic-city-rollers/,[],FALSE,33.5206824,-86.8024326
Treasure Valley Roller Derby,us,,"Boise, ID, us",/img/leagues/WFTDA/Treasure-Valley-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/treasure-valley-roller-derby/,[],FALSE,43.6166163,-116.200886
Tri-City Roller Derby,ca,,"Kitchener, ON, ca",/img/leagues/WFTDA/tri-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/tri-city-roller-derby/,[],FALSE,43.451291,-80.4927815
Tucson Roller Derby,us,,"Tucson, AZ, us",/img/leagues/WFTDA/tucson-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/tucson-roller-derby/,[],FALSE,32.2228765,-110.974847
Twin City Derby Group,us,,"Champaign, IL, us",/img/leagues/WFTDA/Twin-City-Derby-Group.png,WFTDA,,https://wftda.com/wftda-leagues/twin-city-derby-group/,[],FALSE,40.1164841,-88.2430932
2×4 Roller Derby,ar,,"Buenos Aires, ar",/img/leagues/WFTDA/2-x-4-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/2x4-roller-derby/,[],FALSE,-34.6083696,-58.4440583
Ventura County Derby Darlins,us,,"Ventura, CA, us",/img/leagues/WFTDA/ventura-county-derby-darlins.png,WFTDA,,https://wftda.com/wftda-leagues/ventura-county-derby-darlins/,[],FALSE,34.2783355,-119.293174
Vette City Roller Derby,us,,"Bowling Green, KY, us",/img/leagues/WFTDA/vette-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/vette-city-roller-derby/,[],FALSE,36.9903199,-86.4436018
Victorian Roller Derby League,au,,"Melbourne, VIC, au",/img/leagues/WFTDA/victoria.png,WFTDA,,https://wftda.com/wftda-leagues/victorian-roller-derby-league/,[],FALSE,-37.8142454,144.9631732
Twister City Roller Derby,us,,"Oklahoma City, OK, us",/img/leagues/WFTDA/Twister-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/twister-city-roller-derby/,[],FALSE,35.4729886,-97.5170536
Vienna Roller Derby,at,,"Vienna, at",/img/leagues/WFTDA/vienna-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/vienna-roller-derby/,[],FALSE,48.2083537,16.3725042
V Town Roller Derby,us,,"Visalia, CA, us",/img/leagues/WFTDA/v-town-derby-dames.png,WFTDA,,https://wftda.com/wftda-leagues/v-town-roller-derby/,[],FALSE,36.3302284,-119.292058
Waimea Wranglers Rough Rollers,us,,"Kamuela, HI, us",/img/leagues/WFTDA/waimea-wranglers-rough-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/waimea-wranglers-rough-rollers/,[],FALSE,20.020452,-155.66391
Wasatch Roller Derby,us,,"Salt Lake City, UT, us",/img/leagues/WFTDA/wasatch-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/wasatch-roller-derby/,[],FALSE,40.7596198,-111.886797
Western Australia Roller Derby,au,,"Perth, WA, au",/img/leagues/WFTDA/western-australia-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/western-australia-roller-derby/,[],FALSE,-31.9558967,115.8605784
West Texas Roller Derby,us,,"Lubbock, TX, us",/img/leagues/WFTDA/west-texas.png,WFTDA,,https://wftda.com/wftda-leagues/west-texas-roller-derby/,[],FALSE,33.5855677,-101.8470215
Windy City Rollers,us,,"Chicago, IL, us",/img/leagues/WFTDA/windy-city-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/windy-city-rollers/,[],FALSE,41.8755616,-87.6244212
Wine Town Rollers,us,,"Temecula, CA, us",/img/leagues/WFTDA/wine-town-rollers.png,WFTDA,,https://wftda.com/wftda-leagues/wine-town-rollers/,[],FALSE,33.4946353,-117.147366
Yellow Rose Roller Derby,us,,"Houston, TX, us",/img/leagues/WFTDA/Yellow-Rose-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/yellow-rose-roller-derby/,[],FALSE,29.7589382,-95.3676974
Zürich City Roller Derby,ch,,"Zurich, ch",/img/leagues/WFTDA/zurich.png,WFTDA,,https://wftda.com/wftda-leagues/zurich-city-roller-derby/,[],FALSE,47.3744489,8.5410422
Barbed Wire Betties,us,,"DeKalb, IL, us",/img/leagues/WFTDA/barbed-wire.png,WFTDA,,https://wftda.com/wftda-leagues/barbed-wire-betties/,[],FALSE,41.8903447,-88.7713953
Bogotá Bone Breakers,co,,"Bogotá, D.C., co",/img/leagues/WFTDA/bogota.png,WFTDA,,https://wftda.com/wftda-leagues/bogota-bone-breakers/,[],FALSE,4.2834715,-74.1753606
Roller Derby Bordeaux,fr,,"Bordeaux, fr",/img/leagues/WFTDA/Roller-Derby-Bordeaux.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-bordeaux/,[],FALSE,44.841225,-0.5800364
Brighton Rockers Roller Derby,gb,,"Brighton, England, gb",/img/leagues/WFTDA/brighton.png,WFTDA,,https://wftda.com/wftda-leagues/brighton-rockers-roller-derby/,[],FALSE,50.8214626,-0.1400561
Roller Derby Caen,fr,,"Caen, fr",/img/leagues/WFTDA/caen.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-caen/,[],FALSE,49.1813403,-0.3635615
Cape Town Rollergirls,za,,"Cape Town, za",/img/leagues/WFTDA/Cape-Town-Rollergirls.png,WFTDA,,https://wftda.com/wftda-leagues/cape-town-rollergirls/,[],FALSE,-33.9288301,18.4172197
Coastal Assassins Roller Derby,au,,"Golden Beach, QLD, au",/img/leagues/WFTDA/coastal-assassins.png,WFTDA,,https://wftda.com/wftda-leagues/coastal-assassins-roller-derby/,[],FALSE,-26.8156844,153.1197588
Capital City Crushers,us,,"Topeka, KS, us",/img/leagues/WFTDA/capital-city.png,WFTDA,,https://wftda.com/wftda-leagues/capital-city-crushers/,[],FALSE,39.049011,-95.677556
Marquette Roller Derby,us,,"Marquette, MI, us",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/marquette-roller-derby/,[],FALSE,46.4481521,-87.6305899
Dom City Roller Derby,nl,,"Ulrecht, nl",/img/leagues/WFTDA/dom-city.png,WFTDA,,https://wftda.com/wftda-leagues/dom-city-roller-derby/,[],FALSE,,
Dundee Roller Derby,gb,,"Dundee, Scotland, gb",/img/leagues/WFTDA/dundee-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/dundee-roller-derby/,[],FALSE,56.4605938,-2.97019
Dunedin Derby,nz,,"Dunedin, nz",/img/leagues/WFTDA/dunedin.png,WFTDA,,https://wftda.com/wftda-leagues/dunedin-derby/,[],FALSE,-45.8740984,170.5035755
Enchanted Mountain Roller Derby,us,,"Allegany, NY, us",/img/leagues/WFTDA/enchanted-mountain.png,WFTDA,,https://wftda.com/wftda-leagues/enchanted-mountain-roller-derby/,[],FALSE,42.2446061,-78.0419281
Free State Roller Derby,us,,"Rockville, MD, us",/img/leagues/WFTDA/free-state.png,WFTDA,,https://wftda.com/wftda-leagues/free-state-roller-derby/,[],FALSE,39.0817985,-77.1516844
Cape Girardeau Roller Derby,us,,"Cape Girardeau, MO, us",/img/leagues/WFTDA/cape-girardeau.png,WFTDA,,https://wftda.com/wftda-leagues/cape-girardeau-roller-derby/,[],FALSE,37.3034933,-89.5230357
Gorge Roller Derby,us,,"Hood River, OR, us",/img/leagues/WFTDA/gorge-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/gorge-roller-derby/,[],FALSE,45.5311636,-121.6475587
High Altitude Roller Derby,us,,"Flagstaff, AZ, us",/img/leagues/WFTDA/high-altitude.png,WFTDA,,https://wftda.com/wftda-leagues/high-altitude-roller-derby/,[],FALSE,35.1987522,-111.651822
Keweenaw Roller Derby,us,,"Hancock, MI, us",/img/leagues/WFTDA/Keweenaw-Roller-Derby-for-WFTDA.com_.png,WFTDA,,https://wftda.com/wftda-leagues/keweenaw-roller-derby/,[],FALSE,47.126871,-88.580956
Kingston Roller Derby,ca,,"Kingston, ON, ca",/img/leagues/WFTDA/kingston.png,WFTDA,,https://wftda.com/wftda-leagues/kingston-roller-derby/,[],FALSE,44.3054151,-76.4283781
Los Alamos Derby Dames,us,,"Los Alamos, NM, us",/img/leagues/WFTDA/los-alamos.png,WFTDA,,https://wftda.com/wftda-leagues/los-alamos-derby-dames/,[],FALSE,35.88137,-106.298959
Metropolitan Roller Derby Chile,cl,,"Santiago, cl",/img/leagues/WFTDA/metropolitan.png,WFTDA,,https://wftda.com/wftda-leagues/metropolitan-roller-derby-chile/,[],FALSE,-25.8660029,28.1056489
Namur Roller Derby,be,,"Namur, be",/img/leagues/WFTDA/Namur-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/namur-roller-derby/,[],FALSE,50.4665284,4.8661892
Northern Arizona Roller Derby,us,,"Prescott, AZ, us",/img/leagues/WFTDA/northern-arizona.png,WFTDA,,https://wftda.com/wftda-leagues/northern-arizona-roller-derby/,[],FALSE,34.539984,-112.468812
NOVA Roller Derby,us,,"Leesburg, VA, us",/img/leagues/WFTDA/nova.png,WFTDA,,https://wftda.com/wftda-leagues/nova-roller-derby/,[],FALSE,39.1154506,-77.5645607
Orlando Roller Derby,us,,"Orlando, FL, us",/img/leagues/WFTDA/orlando.png,WFTDA,,https://wftda.com/wftda-leagues/orlando-roller-derby/,[],FALSE,28.5421109,-81.3790304
Penn Jersey Roller Derby,us,,"Philadelphia, PA, us",/img/leagues/WFTDA/penn-jersey.png,WFTDA,,https://wftda.com/wftda-leagues/penn-jersey-roller-derby/,[],FALSE,39.9527237,-75.1635262
Prague City Roller Derby,cz,,"Prague, cz",/img/leagues/WFTDA/prague.png,WFTDA,,https://wftda.com/wftda-leagues/prague-city-roller-derby/,[],FALSE,50.0596288,14.4464593
Reading Roller Derby,us,,"Reading, PA, us",/img/leagues/WFTDA/Reading-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/reading-roller-derby/,[],FALSE,40.335345,-75.9279495
Roller Derby Rennes,fr,,"Rennes, fr",/img/leagues/WFTDA/rennes.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-rennes/,[],FALSE,48.1113387,-1.6800198
Rotterdam Roller Derby,nl,,"Rotterdam, nl",/img/leagues/WFTDA/rotterdam.png,WFTDA,,https://wftda.com/wftda-leagues/rotterdam-roller-derby/,[],FALSE,51.9244424,4.47775
Sierra Regional Roller Derby,us,,"Lake Tahoe, NV, us",/img/leagues/WFTDA/sierra-regional.png,WFTDA,,https://wftda.com/wftda-leagues/sierra-regional-roller-derby/,[],FALSE,39.0885405,-120.0503528
South Shore Roller Derby,us,,"Hammond, IN, us",/img/leagues/WFTDA/South-Shore-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/south-shore-roller-derby/,[],FALSE,41.6173959,-87.5220108
Traverse City Roller Derby,us,,"Traverse City, MI, us",/img/leagues/WFTDA/traverse-city.png,WFTDA,,https://wftda.com/wftda-leagues/traverse-city-roller-derby/,[],FALSE,44.7606481,-85.6165976
Twin State Derby,us,,"White River Junction, VT, us",/img/leagues/WFTDA/Twin-State-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/twin-state-derby/,[],FALSE,43.6505307,-72.3309258
Roller Derby Brest,fr,,"Brest, fr",/img/leagues/WFTDA/bmo.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-brest/,[],FALSE,48.3905283,-4.4860088
Terrorz Roller Derby,us,,"Columbus, IN, us",/img/leagues/WFTDA/terrorz.png,WFTDA,,https://wftda.com/wftda-leagues/terrorz-roller-derby/,[],FALSE,39.2014405,-85.9213796
Saskatoon Roller Derby League,ca,,"Saskatoon, ca",/img/leagues/WFTDA/saskatoon.png,WFTDA,,https://wftda.com/wftda-leagues/saskatoon-roller-derby-league/,[],FALSE,52.131802,-106.660767
301 Derby Dames,us,,"La Plata, MD, us",/img/leagues/WFTDA/301-derby-dames.png,WFTDA,,https://wftda.com/wftda-leagues/301-derby-dames/,[],FALSE,38.5260311,-76.9766569
Warsaw Hellcats Roller Girls,pl,,"Warsaw, pl",/img/leagues/WFTDA/warsaw.png,WFTDA,,https://wftda.com/wftda-leagues/warsaw-hellcats-roller-girls/,[],FALSE,42.3625963,-83.0439943
Bux-Mont Roller Derby,us,,"Sellersville, PA, us",/img/leagues/WFTDA/Bux-Mont.png,WFTDA,,https://wftda.com/wftda-leagues/bux-mont-roller-derby/,[],FALSE,40.3542858,-75.3050079
Eves of Destruction,ca,,"Victoria, British Columbia, ca",/img/leagues/WFTDA/Eves-of-Destruction.png,WFTDA,,https://wftda.com/wftda-leagues/eves-of-destruction/,[],FALSE,48.4283182,-123.364953
Bisman Bombshellz Roller Derby,us,,"Mandan, ND, us",/img/leagues/WFTDA/bisman.png,WFTDA,,https://wftda.com/wftda-leagues/bisman-bombshellz-roller-derby/,[],FALSE,46.826415,-100.889704
Dirty Jersey Roller Derby,us,,"Hazlet, NJ, us",/img/leagues/WFTDA/dirty-jersey.png,WFTDA,,https://wftda.com/wftda-leagues/dirty-jersey-roller-derby/,[],FALSE,40.4292165,-74.1648999
East Vic Roller Derby,au,,"East Victoria, au",/img/leagues/WFTDA/east-vic.png,WFTDA,,https://wftda.com/wftda-leagues/east-vic-roller-derby/,[],FALSE,-38.0938176,145.2978015
Hiedras Roller Derby,ar,,"Cordoba, ar",/img/leagues/WFTDA/Hiedras-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/hiedras-roller-derby/,[],FALSE,-31.4166867,-64.1834193
Oulu Roller Derby,fi,,"Oulu, fi",/img/leagues/WFTDA/oulu.png,WFTDA,,https://wftda.com/wftda-leagues/oulu-roller-derby/,[],FALSE,65.0117869,25.4701983
Coyote Country Roller Derby,us,,"Pullman, WA, us",/img/leagues/WFTDA/Coyote-Country-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/coyote-country-roller-derby/,[],FALSE,46.7304268,-117.173895
The Anguanas-Vicenza Roller Derby,it,,"Vicenza, it",/img/leagues/WFTDA/anguanas.png,WFTDA,,https://wftda.com/wftda-leagues/the-anguanas-vicenza-roller-derby/,[],FALSE,45.6348591,11.4063543
The Cannibal Marmots,fr,,"Grenoble, fr",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/the-cannibal-marmots/,[],FALSE,45.1875602,5.7357819
Toxic Lima Roller Derby,pe,,"Lima, pe",/img/leagues/WFTDA/toxic-lima.png,WFTDA,,https://wftda.com/wftda-leagues/toxic-lima-roller-derby/,[],FALSE,-12.0621065,-77.0365256
Bradentucky Bombers Roller Derby League,us,,"Bradenton, FL, us",/img/leagues/WFTDA/bradentucky.png,WFTDA,,https://wftda.com/wftda-leagues/bradentucky-bombers-roller-derby-league/,[],FALSE,27.4989278,-82.5748194
Mexico City Roller Derby,mx,,"Mexico City , mx",/img/leagues/WFTDA/Mexico-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/mexico-city-roller-derby/,[],FALSE,19.3207722,-99.1514678
Aalborg Roller Derby,dk,,"9000 Aalborg, dk",/img/leagues/WFTDA/Aalborg-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/aalborg-roller-derby/,[],FALSE,57.0394471,9.9135256
Flint Roller Derby,us,,"Flint, MI, us",/img/leagues/WFTDA/flint-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/flint-roller-derby/,[],FALSE,43.0161693,-83.6900211
Nor Cal Roller Girls,us,,"Chico, CA, us",/img/leagues/WFTDA/nor-cal.png,WFTDA,,https://wftda.com/wftda-leagues/nor-cal-roller-girls/,[],FALSE,39.7284945,-121.8374777
As Brigantias Roller Derby,es,,"A Coruña, es",/img/leagues/WFTDA/as-brigantias-1.png,WFTDA,,https://wftda.com/wftda-leagues/as-brigantias-roller-derby/,[],FALSE,43.3709703,-8.3959425
Bergen Roller Derby,no,,"Bergen, no",/img/leagues/WFTDA/bergen.png,WFTDA,,https://wftda.com/wftda-leagues/bergen-roller-derby/,[],FALSE,60.3943055,5.3259192
Inland Empire Roller Derby,us,,"Grand Terrace, CA, us",/img/leagues/WFTDA/Inland-Empire-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/inland-empire-roller-derby/,[],FALSE,34.0339107,-117.3138355
Middle Georgia Derby Demons,us,,"Macon, GA, us",/img/leagues/WFTDA/middle-georgia.png,WFTDA,,https://wftda.com/wftda-leagues/middle-georgia-derby-demons/,[],FALSE,32.8406946,-83.6324022
Newcastle Roller Derby League,au,,"Newcastle, au",/img/leagues/WFTDA/newcastle.png,WFTDA,,https://wftda.com/wftda-leagues/newcastle-roller-derby-league/,[],FALSE,-32.9192953,151.7795348
Norrköping Roller Derby,se,,"Norrköping, se",/img/leagues/WFTDA/norrkoping.png,WFTDA,,https://wftda.com/wftda-leagues/norrkoping-roller-derby/,[],FALSE,58.5909124,16.1903511
RGV Bandidas,us,,"McAllen, TX, us",/img/leagues/WFTDA/rgv.png,WFTDA,,https://wftda.com/wftda-leagues/rgv-bandidas/,[],FALSE,26.204114,-98.2300605
Roe City Roller Derby,us,,"Monroe, LA, us",/img/leagues/WFTDA/roe-city.png,WFTDA,,https://wftda.com/wftda-leagues/roe-city-roller-derby/,[],FALSE,32.5025471,-92.116219
Rough Diamond Rebels,us,,"Murrieta, CA, us",/img/leagues/WFTDA/rough-diamond.png,WFTDA,,https://wftda.com/wftda-leagues/rough-diamond-rebels/,[],FALSE,33.560832,-117.210656
Baja Roller Derby,mx,,"Baja, mx",/img/leagues/WFTDA/baja.png,WFTDA,,https://wftda.com/wftda-leagues/baja-roller-derby/,[],FALSE,30.0338923,-115.1425107
Rhein-Neckar Delta Quads,de,,"Mannheim, de",/img/leagues/WFTDA/rhein-neckar.png,WFTDA,,https://wftda.com/wftda-leagues/rhein-neckar-delta-quads/,[],FALSE,49.4892913,8.4673098
Anchor City Rollers,ca,,"Halifax, Nova Scotia, ca",/img/leagues/WFTDA/anchor-city.png,WFTDA,,https://wftda.com/wftda-leagues/anchor-city-rollers/,[],FALSE,44.648618,-63.5859487
Roller Derby Iceland,is,,"Hafnarfjörður, is",/img/leagues/WFTDA/iceland.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-iceland/,[],FALSE,64.0695354,-21.9575664
Druid City Derby,us,,"Tuscaloosa, AL, us",/img/leagues/WFTDA/druid-city-derby.png,WFTDA,,https://wftda.com/wftda-leagues/druid-city-derby/,[],FALSE,33.2095614,-87.5675258
Faultline Derby Devilz,us,,"Hollister, CA, us",/img/leagues/WFTDA/faultline.png,WFTDA,,https://wftda.com/wftda-leagues/faultline-derby-devilz/,[],FALSE,36.8524545,-121.4016021
Liverpool Roller Birds,gb,,"Liverpool, England, gb",/img/leagues/WFTDA/liverpool.png,WFTDA,,https://wftda.com/wftda-leagues/liverpool-roller-birds/,[],FALSE,53.4071991,-2.99168
Rebellion Roller Derby,gb,,"Milton Keynes, England, gb",/img/leagues/WFTDA/rebellion.png,WFTDA,,https://wftda.com/wftda-leagues/rebellion-roller-derby/,[],FALSE,52.0406502,-0.7594092
Durham Region Roller Derby,ca,,"Whitby, ON, ca",/img/leagues/WFTDA/Durham-Region-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/durham-region-roller-derby/,[],FALSE,43.87982,-78.9421751
Garden Island Renegade Rollerz,us,,"- Kauai Island, HI, us",/img/leagues/WFTDA/garden-island-renegade-rollerz.png,WFTDA,,https://wftda.com/wftda-leagues/garden-island-renegade-rollerz/,[],FALSE,22.0503838,-159.5588624
Kent Roller Derby,gb,,"Herne Bay, Kent, gb",/img/leagues/WFTDA/Kent-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/kent-roller-derby/,[],FALSE,51.3719507,1.1306951
Pile O’Bones Derby Club,ca,,"Regina, SK, ca",/img/leagues/WFTDA/wftda-logo-light.png,WFTDA,,https://wftda.com/wftda-leagues/pile-obones-derby-club/,[],FALSE,50.4479733,-104.6158764
Storm City Roller Derby,us,,"Vancouver, WA, us",/img/leagues/WFTDA/storm-city-roller-derby.png,WFTDA,,https://wftda.com/wftda-leagues/storm-city-roller-derby/,[],FALSE,45.6306954,-122.6744557
Tempestad Roller Derby,uy,,"Montevideo, uy",/img/leagues/WFTDA/Tempestad.png,WFTDA,,https://wftda.com/wftda-leagues/tempestad-roller-derby/,[],FALSE,-34.9058916,-56.1913095
Manchester Roller Derby,gb,,"Manchester, gb",/img/leagues/WFTDA/Manchester-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/manchester-roller-derby/,[],FALSE,53.4794892,-2.2451148
Norfolk Roller Derby,gb,,"Norwich, Great Britain, gb",/img/leagues/WFTDA/Norfolk-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/norfolk-roller-derby/,[],FALSE,,
Portsmouth Roller Wenches,gb,,"Portsmouth, England, gb",/img/leagues/WFTDA/portsmouth.png,WFTDA,,https://wftda.com/wftda-leagues/portsmouth-roller-wenches/,[],FALSE,50.800031,-1.0906023
Roller Derby Toulouse,fr,,"Toulouse, fr",/img/leagues/WFTDA/Roller-Derby-Toulouse.png,WFTDA,,https://wftda.com/wftda-leagues/roller-derby-toulouse/,[],FALSE,43.6044622,1.4442469
Swamp City Roller Derby,nz,,"Palmerston North, nz",/img/leagues/WFTDA/Swamp-City-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/swamp-city-roller-derby/,[],FALSE,-40.356317,175.6112388
Wiltshire Roller Derby,gb,,"Swindon, gb",/img/leagues/WFTDA/Wiltshire-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/wiltshire-roller-derby/,[],FALSE,51.5615327,-1.7854322
Susquehanna Valley Derby Vixens,us,,"Sunbury, PA, us",/img/leagues/WFTDA/Susquehanna-Valley-Vixens-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/susquehanna-valley-derby-vixens/,[],FALSE,40.8619754,-76.7936252
Auver’Niaks Roller Derby,fr,,"Clermont-Ferrand, fr",/img/leagues/WFTDA/Auverniaks-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/auverniaks-roller-derby/,[],FALSE,45.7774551,3.0819427
Hard Breakers Prague,cz,,"Prague, cz",/img/leagues/WFTDA/Hard-Breakers-Prague.png,WFTDA,,https://wftda.com/wftda-leagues/hard-breakers-prague/,[],FALSE,50.0596288,14.4464593
Chicago-Style Roller Derby,us,,"Chicago, IL, us",/img/leagues/WFTDA/Chicago-Style-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/chicago-style-roller-derby/,[],FALSE,41.8755616,-87.6244212
Dallas Derby Devils,us,,"Dallas, TX, us",/img/leagues/WFTDA/dallas.png,WFTDA,,https://wftda.com/wftda-leagues/dallas-derby-devils/,[],FALSE,32.7762719,-96.7968559
Oxford Roller Derby,gb,,"Oxford, England, gb",/img/leagues/WFTDA/Oxford-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/oxford-roller-derby/,[],FALSE,51.7520131,-1.2578499
Tokyo Roller Derby,jp,,"Tokyo, jp",/img/leagues/WFTDA/Tokyo-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/tokyo-roller-derby/,[],FALSE,51.7520131,-1.2578499
Kalamazoo Roller Derby,us,,"Kalamazoo, MI, us",/img/leagues/WFTDA/Kalamazoo-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/kalamazoo-roller-derby/,[],FALSE,42.291707,-85.5872286
Misery Loves Company,us,,"San Jose, CA, us",/img/leagues/WFTDA/misery-loves-company.png,WFTDA,,https://wftda.com/wftda-leagues/misery-loves-company/,[],FALSE,37.3361663,-121.890591
Atomic Bombs Roller Derby,ar,,"Lanús, ar",/img/leagues/WFTDA/Atomic-Bombs-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/atomic-bombs-roller-derby/,[],FALSE,-34.7033363,-58.3953235
Bristol Roller Derby,gb,,"Bristol, gb",/img/leagues/WFTDA/Bristol-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/bristol-roller-derby/,[],FALSE,51.4538022,-2.5972985
Capital Rats Roller Derby,co,,"Bogotà, co",/img/leagues/WFTDA/Capital-Rats-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/capital-rats-roller-derby/,[],FALSE,4.6534109,-74.0836547
Casa Grande Roller Derby,us,,"Casa Grande, AZ, us",/img/leagues/WFTDA/Casa-Grande-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/casa-grande-roller-derby/,[],FALSE,32.8772834,-111.7536818
Discordias Roller Derby,mx,,"Mexico City, mx",/img/leagues/WFTDA/Discordias-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/discordias-roller-derby/,[],FALSE,19.3207722,-99.1514678
Honey Island Rollers,mt,,"Maltese Islands, mt",/img/leagues/WFTDA/Honey-Island-Rollers.png,WFTDA,,https://wftda.com/wftda-leagues/honey-island-rollers/,[],FALSE,35.9022113,14.4137381
Orléans Roller Derby,fr,,"Orléans, fr",/img/leagues/WFTDA/Orleans-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/orleans-roller-derby/,[],FALSE,47.9027336,1.9086066
Peterborough Area Roller Derby,ca,,"Peterborough, Ontario, ca",/img/leagues/WFTDA/Peterborough-Area-Roller-Derby.png,WFTDA,,https://wftda.com/wftda-leagues/peterborough-area-roller-derby/,[],FALSE,44.3048009,-78.3199496
